season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2007,CAR,TE,,86,ACT,Christian Fauria,Christian,Fauria,1971-09-22,76,250,,00-0005101,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/evp2lv6ovuvqn30yjkxy",,17,REG,A01,Christian,FAU439542,,32004641-5543-9542-eb1b-6fe092f40be9,1995,1995,SEA,39
2007,GB,QB,,4,ACT,Brett Favre,Brett,Favre,1969-10-10,74,222,,00-0005106,,,,,,,,,16,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m3sggjgdqlp4jqpxktvr",,20,CON,A01,Brett,FAV540222,,32004641-5654-0222-99cf-751115fb00cb,1991,1991,ATL,33
2007,NYG,P,,18,ACT,Jeff Feagles,Jeff,Feagles,1966-03-07,73,215,,00-0005113,,,,,,,,,19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypoocygzfeucbr8sqat0",,21,SB,A01,Jeff,FEA207645,,32004645-4120-7645-e4e2-23d46bf06e49,1988,1988,,
2007,DAL,NT,,95,RES,Jason Ferguson,Jason,Ferguson,1974-11-28,75,312,,00-0005150,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gyga3xfpkllxpgcib8s4",,1,REG,A01,Jason,FER162060,,32004645-5216-2060-ec42-a45bc9746a28,1997,1997,NYJ,229
2007,DEN,SS,,25,RES,Nick Ferguson,Nicholas,Ferguson,1974-11-27,71,201,,00-0005155,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v4wklb6ytvav5hgm5qzr",,15,REG,I01,Nick,FER284112,,32004645-5228-4112-b82a-e36dd88fb979,1996,1996,,
2007,SEA,DE,,94,ACT,Bryce Fisher,Bryce,Fisher,1977-05-12,75,265,,00-0005243,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/khd5nh47vm0twlnbotab",,1,REG,A01,Bryce,FIS192130,,32004649-5319-2130-c834-43d75f3b50ed,1999,1999,BUF,248
2007,TEN,DE,,94,ACT,Bryce Fisher,Bryce,Fisher,1977-05-12,75,265,,00-0005243,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/khd5nh47vm0twlnbotab",,18,WC,I01,Bryce,FIS192130,,32004649-5319-2130-c834-43d75f3b50ed,1999,1999,BUF,248
2007,HST,C,,58,ACT,Mike Flanagan,Michael,Flanagan,1973-11-10,77,303,,00-0005293,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ksywy5wi8dwvnta8ibji",,17,REG,A01,Mike,FLA475850,,3200464c-4147-5850-745b-13b91ea0ef97,1996,1996,GB,90
2007,WAS,MLB,,59,ACT,London Fletcher,London,Fletcher,1975-05-19,70,245,,00-0005322,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l2wnk9teqefwcsap4np0",,18,WC,A01,London,FLE665780,,3200464c-4566-5780-2985-0ae52863117a,1998,1998,,
2007,BLT,C,,62,ACT,Mike Flynn,Mike,Flynn,1974-06-15,75,305,,00-0005366,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/reopsuzg12lypecl4ns7",,17,REG,A01,Mike,FLY498348,,3200464c-5949-8348-c3a7-24cf010e88a6,1997,1997,,
2007,SL,QB,,12,ACT,Gus Frerotte,Gustave,Frerotte,1971-07-31,75,233,,00-0005589,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/arjzgtjgdzfjcsvwqkej",,17,REG,A01,Gus,FRE682395,,32004652-4568-2395-3e8d-d9ba13a29933,1994,1994,WAS,197
2007,CLV,C,,62,ACT,Lennie Friedman,Leonard,Friedman,1976-10-13,75,295,,00-0005596,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7pvlnkfetyazi97jvm",,17,REG,A01,Lennie,FRI247193,,32004652-4924-7193-5bc5-780f30940d02,1999,1999,DEN,61
2007,TB,WR,,84,ACT,Joey Galloway,Joey,Galloway,1971-11-20,71,197,,00-0005720,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pfioccpzeifhnunjtdy2",,18,WC,A01,Joey,GAL752888,,32004741-4c75-2888-2534-f926e3c8de76,1995,1995,SEA,8
2007,ATL,T,,72,RES,Wayne Gandy,Wayne,Gandy,1971-02-10,77,315,,00-0005736,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dtfzyy2yeft8jgju2n1i",,5,REG,A01,Wayne,GAN132154,,32004741-4e13-2154-c200-bcec211a394d,1994,1994,LA,15
2007,TB,QB,,7,ACT,Jeff Garcia,Jeff,Garcia,1970-02-24,73,205,,00-0005755,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bysr1fkpqdhljtvlkcrm",,18,WC,A01,Jeff,GAR101861,,32004741-5210-1861-9cbf-db3f3deac07c,1999,1999,,
2007,JAX,CB,,31,ACT,Aaron Glenn,Aaron,Glenn,1972-07-16,69,183,,00-0006034,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iy9kejgttnjveyt4dkbu",,19,DIV,I01,Aaron,GLE126430,,3200474c-4512-6430-eee9-da3b42c95ace,1994,1994,NYJ,12
2007,DAL,WR,,83,ACT,Terry Glenn,Terry,Glenn,1974-07-23,71,196,,00-0006043,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uaafdatd9hccayjfwh1e",,19,DIV,A01,Terry,GLE390120,,3200474c-4539-0120-466d-90638a249e44,1996,1996,NE,7
2007,SL,DT,,97,ACT,La'Roi Glover,La'Roi,Glover,1974-07-04,74,290,,00-0006051,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wwyiwzmd5lr7wropehos",,17,REG,A01,La'Roi,GLO573495,,3200474c-4f57-3495-d40f-7c3887d1f291,1996,1996,OAK,166
2007,WAS,OLB,,57,ACT,Randall Godfrey,Randall,Godfrey,1973-04-06,74,245,,00-0006063,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nr90d4ub5xgldbiklaqk",,18,WC,A01,Randall,GOD425790,,3200474f-4442-5790-26a1-f0b496875baf,1996,1996,DAL,49
2007,SD,G,,79,ACT,Mike Goff,Mike,Goff,1976-01-06,77,311,,00-0006072,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rtgdsgyh40djm78fop4s",,20,CON,A01,Mike,GOF276860,,3200474f-4627-6860-3abf-381e65fc2b8b,1998,1998,CIN,78
2007,KC,TE,,88,ACT,Tony Gonzalez,Tony,Gonzalez,1976-02-27,77,251,,00-0006101,1231,382154cf-7cc6-494c-8426-9f78aa4c4b90,,721,237,GonzTo00,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/enbspvy0ahsyznomitre",,17,REG,A01,Tony,GON587645,,3200474f-4e58-7645-6a3b-551f0c43b0ae,1997,1997,KC,13
2007,NO,K,,1,ACT,Martin Gramatica,Martin,Gramatica,1975-11-27,68,170,,00-0006223,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h0qppqataalqlduk2xwt",,17,REG,A01,Martin,GRA271265,,32004752-4127-1265-a9b5-178ad79aa6cf,1999,1999,TB,80
2007,SEA,G,,62,ACT,Chris Gray,Chris,Gray,1970-06-19,76,305,,00-0006268,,,,,,,,,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jztlihtoidyrqqwq2ze0",,19,DIV,A01,Chris,GRA615717,,32004752-4161-5717-fa56-08cc4394a4bc,1993,1993,MIA,132
2007,HST,RB,,30,RES,Ahman Green,Ahman,Green,1977-02-16,72,218,,00-0006305,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jywr5x0yw6oryiiaikbp",,13,REG,I01,Ahman,GRE035797,,32004752-4503-5797-873c-7b6697647ad8,1998,1998,SEA,76
2007,MIA,QB,,10,RES,Trent Green,Trent,Green,1970-07-09,75,217,,00-0006355,,,,,,,,,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwsxlc2rah1aqy1tnbsb",,6,REG,I01,Trent,GRE367521,,32004752-4536-7521-181e-86f69396db17,1993,1993,SD,222
2007,BLT,NT,,97,ACT,Kelly Gregg,Kelly,Gregg,1976-11-01,72,310,,00-0006398,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dooazxp8hql7swr4rqwr",,17,REG,A01,Kelly,GRE701631,,32004752-4570-1631-ce4b-67a2e6206ed9,1999,1999,CIN,173
2007,CHI,QB,,14,ACT,Brian Griese,Brian,Griese,1975-03-18,75,214,,00-0006423,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h4yl6l8aqzgdqcjrckvk",,17,REG,A01,Brian,GRI028314,,32004752-4902-8314-be21-2f901c510300,1998,1998,DEN,91
2007,CLV,DE,,96,ACT,Bobby Hamilton,Bobby,Hamilton,1971-07-01,77,285,,00-0006708,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/htkdwxuq21zp83upwuro",,17,REG,A01,Bobby,HAM195059,,32004841-4d19-5059-b4bf-0589708dc08b,1994,1994,,
2007,NE,P,,6,ACT,Chris Hanson,Christopher,Hanson,1976-10-25,74,202,,00-0006799,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tk0pr4kpvdiph4quruuf",,21,SB,A01,Chris,HAN639047,,32004841-4e63-9047-ebd8-df27316c55bf,1999,1999,,
2007,DET,K,,4,ACT,Jason Hanson,Jason,Hanson,1970-06-17,72,190,,00-0006800,,,,,,,,,15,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q9nslxhklckxgph3hwac",,17,REG,A01,Jason,HAN671834,,32004841-4e67-1834-e621-20350f67aa24,1992,1992,DET,56
2007,GB,CB,,31,ACT,Al Harris,Al,Harris,1974-12-07,73,188,,00-0006915,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nxow7ngfzjkkfejyvia2",,20,CON,A01,Al,HAR337785,,32004841-5233-7785-1655-35fe9108ba2e,1997,1997,TB,169
2007,SF,CB,,27,ACT,Walt Harris,Walter,Harris,1974-08-10,71,199,,00-0007007,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qf1eihgukfdjxknuodb4",,17,REG,A01,Walt,HAR550409,,32004841-5255-0409-9a91-b9dffb146b28,1996,1996,CHI,13
2007,IND,WR,,88,ACT,Marvin Harrison,Marvin,Harrison,1972-08-25,72,185,,00-0007024,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fni7z2tqhhaq5kbe5a0s",,19,DIV,A01,Marvin,HAR608874,,32004841-5260-8874-cb46-5e045899dea1,1996,1996,IND,19
2007,NE,SS,,37,ACT,Rodney Harrison,Rodney,Harrison,1972-12-15,73,220,,00-0007030,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilzsp4jyf1ltn17ittxc",,21,SB,A01,Rodney,HAR637919,,32004841-5263-7919-460b-06e2b45ac6ea,1994,1994,SD,145
2007,SEA,QB,,8,ACT,Matt Hasselbeck,Matthew,Hasselbeck,1975-09-25,76,225,Boston College,00-0007091,1575,7d8eba61-208d-4d91-86cd-704ad05cb7f4,4416,949,408,HassMa00,1034,36,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t1nf9avoy2kauqwrvzza",,19,DIV,A01,Matt,HAS536799,23636,32004841-5353-6799-a37b-f4bab15e4312,1998,1998,GB,187
2007,CLV,TE,,82,ACT,Steve Heiden,Steve,Heiden,1976-09-21,77,275,,00-0007213,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gbtrxatwcauhazpjejcr",,17,REG,A01,Steve,HEI093965,,32004845-4909-3965-aa44-ce9f12a8e675,1999,1999,SD,69
2007,TEN,P,,15,ACT,Craig Hentrich,Craig,Hentrich,1971-05-18,75,213,,00-0007308,,,,,,,,,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yi7vmomfipszmzkaapds",,18,WC,A01,Craig,HEN822738,,32004845-4e82-2738-dfc7-459b37a8caaa,1993,1993,NYJ,200
2007,TEN,CB,,41,ACT,Kelly Herndon,Kelly,Herndon,1976-11-03,70,180,,00-0007325,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mroj5a8fxv7hsmizqpda",,18,WC,A01,Kelly,HER395369,,32004845-5239-5369-171f-7f0db822ab91,1999,1999,,
2007,NYJ,DE,,98,CUT,Eric Hicks,Eric,Hicks,1976-06-17,78,280,,00-0007375,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhjdctxzabiltn0rfkav",,15,REG,I01,Eric,HIC446311,,32004849-4344-6311-4159-0449f1d2c2c3,1998,1998,,
2007,TB,WR,,19,ACT,Ike Hilliard,Ike,Hilliard,1976-04-05,71,210,,00-0007468,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wgkoowevnhqjpwpqu87l",,18,WC,A01,Ike,HIL717184,,32004849-4c71-7184-1e2a-e09eaef44c59,1997,1997,NYG,7
2007,MIN,QB,,13,ACT,Kelly Holcomb,Bryan,Holcomb,1973-07-09,74,216,,00-0007576,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/twyprbkmfzcmsnmyuh90",,17,REG,I02,Kelly,HOL006197,,3200484f-4c00-6197-6b94-cd9ace2c6812,1995,1995,,
2007,MIA,DT,,91,ACT,Vonnie Holliday,Dimetry,Holliday,1975-12-11,77,288,,00-0007611,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ltcatlv0d4wlzeo5dova",,17,REG,A01,Vonnie,HOL229554,,3200484f-4c22-9554-4992-b76e77382e8a,1998,1998,GB,19
2007,KC,RB,,31,RES,Priest Holmes,Anthony,Holmes,1973-10-07,69,213,,00-0007661,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dzul271lozkuowxqh9r7",,11,REG,A01,Priest,HOL627237,,3200484f-4c62-7237-50e7-ac4e50ab9980,1997,1997,,
2007,SL,WR,,81,ACT,Torry Holt,Torry,Holt,1976-06-05,72,190,,00-0007681,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y7nfvf7fw2xznh3e1rbt",,17,REG,A01,Torry,HOL771651,,3200484f-4c77-1651-2d34-508fc60896f5,1999,1999,SL,6
2007,ATL,WR,,87,ACT,Joe Horn,Joe,Horn,1972-01-16,73,208,,00-0007744,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dkzzf0q8bxid4peyyobl",,17,REG,A01,Joe,HOR138427,,3200484f-5213-8427-c7fb-15f4c6d32fa0,1996,1996,KC,135
2007,KC,QB,,11,ACT,Damon Huard,Damon,Huard,1973-07-09,75,218,,00-0007835,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xertseiinipmodedwo4b",,17,REG,A01,Damon,HUA264861,,32004855-4126-4861-b39e-21b113399fa1,1996,1996,,
2007,NE,ILB,,53,ACT,Larry Izzo,Lawrence,Izzo,1974-09-26,70,228,,00-0008075,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w5lt5oyfmcapdhhkagjl",,21,SB,A01,Larry,IZZ474619,,3200495a-5a47-4619-14a4-76c2ec864f41,1996,1996,,
2007,CIN,SS,,28,ACT,Dexter Jackson,Dexter,Jackson,1977-07-28,72,210,,00-0008115,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ezmi6vswxetasp3b825f",,17,REG,I01,Dexter,JAC128971,,32004a41-4312-8971-45a6-51f3523ec22f,1999,1999,TB,113
2007,ATL,NT,,90,ACT,Grady Jackson,Grady,Jackson,1973-01-21,74,362,,00-0008124,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vvflec6xdqf3ce2tuk4l",,7,REG,A01,Grady,JAC185074,,32004a41-4318-5074-754d-b039054eb841,1997,1997,OAK,193
2007,JAX,NT,,90,ACT,Grady Jackson,Grady,Jackson,1973-01-21,74,362,,00-0008124,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vvflec6xdqf3ce2tuk4l",,19,DIV,A01,Grady,JAC185074,,32004a41-4318-5074-754d-b039054eb841,1997,1997,OAK,193
2007,ARZ,RB,,32,ACT,Edgerrin James,Edgerrin,James,1978-08-01,72,220,,00-0008241,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g7i6v01dasbvebawxwdm",,17,REG,A01,Edgerrin,JAM177189,,32004a41-4d17-7189-b6e7-03593bf4f214,1999,1999,IND,4
2007,WAS,T,,76,RES,Jon Jansen,Jonathan,Jansen,1976-01-28,78,297,,00-0008271,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oxhb5zym1vyrnivrwsmc",,1,REG,A01,Jon,JAN692150,,32004a41-4e69-2150-dcc6-4dd3eccc4471,1999,1999,WAS,37
2007,DAL,QB,,14,ACT,Brad Johnson,James,Johnson,1968-09-13,77,238,,00-0008442,,,,,,,,,15,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rnzt7iobyak7at4wf6uf",,19,DIV,A01,Brad,JOH322990,,32004a4f-4832-2990-ebe9-e63df84376d5,1992,1992,MIN,227
2007,CHI,P,,10,CUT,Dirk Johnson,Richard,Johnson,1975-06-01,72,205,,00-0008484,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/liuoswqetnmkknz3y0am",,3,REG,I01,Dirk,JOH204479,,32004a4f-4820-4479-9859-d9087efaabc2,1998,1998,,
2007,SEA,T,,71,ACT,Walter Jones,Walter,Jones,1974-01-19,77,325,,00-0008894,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x1cyk4dzlwh0wk23iuj6",,19,DIV,A01,Walter,JON795619,,32004a4f-4e79-5619-448b-e3a33acead60,1997,1997,SEA,6
2007,CLV,WR,,84,ACT,Joe Jurevicius,Joseph,Jurevicius,1974-12-23,77,232,,00-0008962,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b9o3kktlagtklqzoq2f1",,17,REG,A01,Joe,JUR075490,,32004a55-5207-5490-b04e-8e00a7fdce5f,1998,1998,NYG,55
2007,HST,DE,,94,ACT,Ndukwe Kalu,Ndukwe,Kalu,1975-08-03,75,265,,00-0009001,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ntyah8tgcucbzzo6avo1",,17,REG,A01,Ndukwe,KAL726758,,32004b41-4c72-6758-3775-e419565b2668,1997,1997,PHI,152
2007,CAR,K,,4,ACT,John Kasay,John,Kasay,1969-10-27,70,198,,00-0009028,,,,,,,,,16,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t7fvhg0upkp9gojwojx7",,17,REG,A01,John,KAS023070,,32004b41-5302-3070-bece-a9bec4adbea8,1991,1991,SEA,98
2007,PHI,DE,,93,ACT,Jevon Kearse,Jevon,Kearse,1976-09-03,76,265,,00-0009056,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vzzggm9uhlwjegqbnipq",,17,REG,A01,Jevon,KEA517299,,32004b45-4151-7299-95d9-b2f93a0da64e,1999,1999,TEN,16
2007,TB,CB,,25,ACT,Brian Kelly,Brian,Kelly,1976-01-14,71,193,,00-0009106,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t4idw8nv2wvicswnxhmr",,18,WC,A01,Brian,KEL509580,,32004b45-4c50-9580-ed4d-df08832bd4f1,1998,1998,TB,45
2007,CIN,TE,,82,ACT,Reggie Kelly,Reginald,Kelly,1977-02-22,76,250,,00-0009119,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zbvjncchkjeesxaa4lou",,17,REG,A01,Reggie,KEL732070,,32004b45-4c73-2070-7131-c722f5590530,1999,1999,ATL,42
2007,WAS,G,,66,ACT,Pete Kendall,Pete,Kendall,1973-07-09,77,292,,00-0009137,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ktm1r6dsrjmjviysteyc",,18,WC,A01,Pete,KEN043723,,32004b45-4e04-3723-1ad6-ef5570bd45a1,1996,1996,SEA,21
2007,KC,WR,,87,RES,Eddie Kennison,Eddie,Kennison,1973-01-20,73,201,,00-0009163,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wh50rjege8ht41ht5yw9",,16,REG,I01,Eddie,KEN711183,,32004b45-4e71-1183-a177-5c53793fcd4b,1996,1996,SL,18
2007,SEA,DE,,97,ACT,Patrick Kerney,Patrick,Kerney,1976-12-30,77,272,,00-0009173,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/szdfueut485mfhontdsm",,19,DIV,A01,Patrick,KER459393,,32004b45-5245-9393-cb7c-7b0fd85ef0cb,1999,1999,ATL,30
2007,PIT,DE,,90,ACT,Travis Kirschke,Travis,Kirschke,1974-09-06,75,298,,00-0009305,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a88cz9zikeblhsptl6y2",,18,WC,A01,Travis,KIR801429,,32004b49-5280-1429-4a55-4ecc096f7dcd,1997,1997,,
2007,DET,QB,,8,ACT,Jon Kitna,Jon,Kitna,1972-09-21,74,220,,00-0009311,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rxrfxfbom7grkpnv94cp",,17,REG,A01,Jon,KIT155733,,32004b49-5415-5733-661c-206803339fde,1996,1996,,
2007,MIN,TE,,40,ACT,Jim Kleinsasser,Jimmy,Kleinsasser,1977-01-31,75,272,,00-0009323,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mklavfiwexokqwdvfttz",,17,REG,A01,Jim,KLE428040,,32004b4c-4542-8040-9dc3-7cdd07526b20,1999,1999,MIN,44
2007,JAX,SS,,26,ACT,Sammy Knight,Sammy,Knight,1975-09-10,73,215,,00-0009357,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yrr49ujvnm2wvxmkdyho",,19,DIV,A01,Sammy,KNI653964,,32004b4e-4965-3964-377d-071b1e4cd11d,1997,1997,,
2007,WAS,TE,,41,ACT,Brian Kozlowski,Brian,Kozlowski,1970-10-04,75,265,,00-0009443,,,,,,,,,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xvc6eblafj2uhq7zv5bz",,18,WC,I01,Brian,KOZ465616,,32004b4f-5a46-5616-1fcf-f9ce302e8199,1993,1993,,
2007,CHI,C,,57,ACT,Olin Kreutz,Olin,Kreutz,1977-06-09,74,292,,00-0009472,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sghzbtafablvxdhrwfnb",,17,REG,A01,Olin,KRE755975,,32004b52-4575-5975-4cf4-ebcaf38d52a3,1998,1998,CHI,64
2007,PIT,ILB,,57,RES,Clint Kriewaldt,Clint,Kriewaldt,1976-03-16,73,248,,00-0009477,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jktfdohjkjlwgvzf4ypi",,17,REG,I01,Clint,KRI425790,,32004b52-4942-5790-db23-5fcb7a9de39d,1999,1999,DET,177
2007,CAR,LS,,56,ACT,Jason Kyle,Jason,Kyle,1972-05-12,75,242,,00-0009530,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vuqzyfeqx6jrauesh2tl",,17,REG,A01,Jason,KYL343482,,32004b59-4c34-3482-5904-65aacafd67c1,1995,1995,SEA,126
2007,KC,CB,,24,ACT,Ty Law,Ty,Law,1974-02-10,71,200,,00-0009687,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eepyfx4wk22s1kctoeqk",,17,REG,A01,Ty,LAW121836,,32004c41-5712-1836-caaa-2629cd48beec,1995,1995,NE,23
2007,DEN,T,,78,ACT,Matt Lepsis,Matt,Lepsis,1974-01-13,76,290,,00-0009810,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ngmosyd3vns1uaufgwzs",,17,REG,A01,Matt,LEP528552,,32004c45-5052-8552-8258-c22105e9f289,1997,1997,,
2007,BLT,MLB,,52,ACT,Ray Lewis,Ray,Lewis,1975-05-15,73,250,,00-0009889,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/syd5vzbllkhjuwbjuiue",,17,REG,I01,Ray,LEW562347,,32004c45-5756-2347-ada2-a381d796ae9f,1996,1996,BLT,26
2007,SL,DE,,91,RES,Leonard Little,Leonard,Little,1974-10-19,75,263,,00-0009978,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bmgnjlyyuz9erugc4fh0",,9,REG,A01,Leonard,LIT610220,,32004c49-5461-0220-9cea-8ecfa42b46d0,1998,1998,SL,65
2007,MIA,G,,76,ACT,Chris Liwienski,Christopher,Liwienski,1975-08-02,77,325,,00-0009992,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn4rreaylwnc6xozbhcg",,17,REG,A01,Chris,LIW296636,,32004c49-5729-6636-29f7-42422143fee4,1998,1998,DET,207
2007,MIN,K,,8,ACT,Ryan Longwell,Ryan,Longwell,1974-08-16,72,200,,00-0010072,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/powkqjr27gfrcapctcti",,17,REG,A01,Ryan,LON819356,,32004c4f-4e81-9356-de6d-1a260ed1f39e,1997,1997,,
2007,DEN,FS,,47,ACT,John Lynch,John,Lynch,1971-09-25,74,220,,00-0010188,,,,,,,,,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgg0nlydguicwcylutpy",,17,REG,A01,John,LYN260424,,32004c59-4e26-0424-1847-ced77f1e4302,1993,1993,TB,82
2007,NYG,CB,,29,ACT,Sam Madison,Sam,Madison,1974-04-23,71,180,,00-0010264,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e24bghhf6qkqhajke67n",,21,SB,A01,Sam,MAD659509,,32004d41-4465-9509-73ac-395e1797f05b,1997,1997,MIA,44
2007,CHI,LS,,65,ACT,Patrick Mannelly,James,Mannelly,1975-04-18,77,265,,00-0010341,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rt33c8kcsqess7fy8vww",,17,REG,A01,Patrick,MAN456089,,32004d41-4e45-6089-b249-25f1c6e8bde8,1998,1998,CHI,189
2007,IND,QB,,18,ACT,Peyton Manning,Peyton,Manning,1976-03-24,77,230,Tennessee,00-0010346,1428,aae6d92e-5f28-43ee-b0dc-522e80e99f76,4256,902,327,MannPe00,7328,294,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",,19,DIV,A01,Peyton,MAN515097,23446,32004d41-4e51-5097-63c8-dfd9cac091f8,1998,1998,IND,1
2007,NO,K,,2,RES,Olindo Mare,Olindo,Mare,1973-06-06,71,190,,00-0010373,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cr6ku9o6vyxl4sd5gj3z",,14,REG,A01,Olindo,MAR095836,,32004d41-5209-5836-ea82-fc4484f165bf,1996,1996,,
